Ticket-no,Summary,Project,IssueType,Status,Sub-task,IssuelinksCount,Issuelinks,Description,Created time,Updated time,attachment,resolution,priority
DATAFU-14,Add NGram Tokenizer to datafu.pig.text.lucene,DATAFU,Improvement,Closed,[],1,[<JIRA IssueLink: id='12423018'>],"See https://github.com/rjurney/datafu/blob/lucene/src/java/datafu/pig/text/lucene/NGramTokenize.java

Held up by http://stackoverflow.com/questions/21064520/how-to-use-lucene-shinglefilter-could-not-find-implementing-class-for-org-apach/21067142?noredirect=1#21067142",2014-01-17T23:34:44.282+0000,2020-01-14T18:44:31.975+0000,Won't Do,Major
TEZ-391,SharedEdge - Support for passing same output from a vertex as input to two different vertices,TEZ,Sub-task,Open,[],3,"[<JIRA IssueLink: id='12385846'>, <JIRA IssueLink: id='12385844'>, <JIRA IssueLink: id='12388793'>]",  We need this for lot of usecases. For cases where multi-query is turned off and for optimizing unions. Currently those are BROADCAST or ONE-ONE edges and we write the output multiple times.,2013-08-23T18:52:11.301+0000,2017-03-14T03:40:23.249+0000,,Major
IMPALA-5267,test_seq_writer_hive_compatibility hits error running statement on Hive,IMPALA,Bug,Resolved,[],1,[<JIRA IssueLink: id='12503198'>],"The ASF master core build sees an error from Hive during the map reduce when performing the ""select count(*) from table"" portion of the test_seq_writer_hive_compatibility test. This may be a Hive bug, but we should track down whether there is anything about this test that is triggering it.

F query_test/test_compressed_formats.py::TestTableWriters::()::test_seq_writer_hive_compatibility[exec_option: {'disable_codegen': False, 'abort_on_error': 1, 'exec_single_node_rows_threshold': 0, 'batch_size': 0, 'num_nodes': 0} | table_format: text/none]
 query_test/test_compressed_formats.py:177: in test_seq_writer_hive_compatibility
     output = self.run_stmt_in_hive('select count(*) from %s' % table_name)
 common/impala_test_suite.py:609: in run_stmt_in_hive
     raise RuntimeError(stderr)
 E   RuntimeError: SLF4J: Class path contains multiple SLF4J bindings.
 E   SLF4J: Found binding in [jar:file:/data/jenkins/workspace/impala-umbrella-build-and-test/Impala-Toolchain/cdh_components/hbase-1.2.0-cdh5.12.0-SNAPSHOT/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
 E   SLF4J: Found binding in [jar:file:/data/jenkins/workspace/impala-umbrella-build-and-test/Impala-Toolchain/cdh_components/hadoop-2.6.0-cdh5.12.0-SNAPSHOT/share/hadoop/common/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
 E   SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
 E   SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
 E   scan complete in 5ms
 E   Connecting to jdbc:hive2://localhost:11050
 E   Connected to: Apache Hive (version 1.1.0-cdh5.12.0-SNAPSHOT)
 E   Driver: Hive JDBC (version 1.1.0-cdh5.12.0-SNAPSHOT)
 E   Transaction isolation: TRANSACTION_REPEATABLE_READ
 E   INFO  : Compiling command(queryId=jenkins_20170501011717_5640b961-12ca-4ac9-a823-31d19af5b369): select count(*) from test_seq_writer_hive_compatibility_e3728f35.seq_tbl_GZIP_RECORD
 E   INFO  : Semantic Analysis Completed
 E   INFO  : Returning Hive schema: Schema(fieldSchemas:[FieldSchema(name:_c0, type:bigint, comment:null)], properties:null)
 E   INFO  : Completed compiling command(queryId=jenkins_20170501011717_5640b961-12ca-4ac9-a823-31d19af5b369); Time taken: 0.173 seconds
 E   INFO  : Executing command(queryId=jenkins_20170501011717_5640b961-12ca-4ac9-a823-31d19af5b369): select count(*) from test_seq_writer_hive_compatibility_e3728f35.seq_tbl_GZIP_RECORD
 E   INFO  : Query ID = jenkins_20170501011717_5640b961-12ca-4ac9-a823-31d19af5b369
 E   INFO  : Total jobs = 1
 E   INFO  : Launching Job 1 out of 1
 E   INFO  : Starting task [Stage-1:MAPRED] in serial mode
 E   INFO  : Number of reduce tasks determined at compile time: 1
 E   INFO  : In order to change the average load for a reducer (in bytes):
 E   INFO  :   set hive.exec.reducers.bytes.per.reducer=<number>
 E   INFO  : In order to limit the maximum number of reducers:
 E   INFO  :   set hive.exec.reducers.max=<number>
 E   INFO  : In order to set a constant number of reducers:
 E   INFO  :   set mapreduce.job.reduces=<number>
 E   INFO  : number of splits:1
 E   INFO  : Submitting tokens for job: job_local220383829_0007
 E   INFO  : The url to track the job: http://localhost:8080/
 E   INFO  : Job running in-process (local Hadoop)
 E   INFO  : 2017-05-01 01:17:03,363 Stage-1 map = 0%,  reduce = 0%
 E   ERROR : Ended Job = job_local220383829_0007 with errors
 E   ERROR : FAILED: Execution Error, return code 2 from org.apache.hadoop.hive.ql.exec.mr.MapRedTask
 E   INFO  : MapReduce Jobs Launched: 
 E   INFO  : Stage-Stage-1:  HDFS Read: 0 HDFS Write: 0 FAIL
 E   INFO  : Total MapReduce CPU Time Spent: 0 msec
 E   INFO  : Completed executing command(queryId=jenkins_20170501011717_5640b961-12ca-4ac9-a823-31d19af5b369); Time taken: 2.767 seconds
 E   Error: Error while processing statement: FAILED: Execution Error, return code 2 from org.apache.hadoop.hive.ql.exec.mr.MapRedTask (state=08S01,code=2)
 E   Closing: 0: jdbc:hive2://localhost:11050

In the hive logs, there is this error:
2017-05-01 01:17:02,873 FATAL mr.ExecMapper (ExecMapper.java:map(178)) - java.lang.IllegalStateException: Invalid input path hdfs://localhost:20500/test-warehouse/decimal_tbl/d6=1/decimal_tbl.txt
	at org.apache.hadoop.hive.ql.exec.MapOperator.getNominalPath(MapOperator.java:410)
	at org.apache.hadoop.hive.ql.exec.MapOperator.cleanUpInputFileChangedOp(MapOperator.java:446)
	at org.apache.hadoop.hive.ql.exec.Operator.cleanUpInputFileChanged(Operator.java:1051)
	at org.apache.hadoop.hive.ql.exec.MapOperator.process(MapOperator.java:490)
	at org.apache.hadoop.hive.ql.exec.mr.ExecMapper.map(ExecMapper.java:170)
	at org.apache.hadoop.mapred.MapRunner.run(MapRunner.java:54)
	at org.apache.hadoop.mapred.MapTask.runOldMapper(MapTask.java:459)
	at org.apache.hadoop.mapred.MapTask.run(MapTask.java:343)
	at org.apache.hadoop.mapred.LocalJobRunner$Job$MapTaskRunnable.run(LocalJobRunner.java:270)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)

2017-05-01 01:17:02,873 INFO  exec.MapOperator (Operator.java:close(595)) - 137 finished. closing... ",2017-05-01T21:13:56.642+0000,2017-05-10T18:22:08.057+0000,Duplicate,Major
ACCUMULO-3396,HDFS reads are hanging,ACCUMULO,Bug,Resolved,[],1,[<JIRA IssueLink: id='12403670'>],"On large clusters we are seeing various forms of HDFS reads hanging:

Queries that never return.
Major compactions that hang.

Accumulo 1.6.1 incorporates detectors that report hanging major compactions and a monitor display that reports scans by age.

Stack traces show readers in sun.nio.ch.EPollArrayWrapper.epollWait and in org.apache.hadoop.ipc.Client.Call(Client.java:1362).

Netstat results for the tablet server shows many connections with a single byte waiting on the Recv-Q of the process, and no bytes waiting on the Send-Q.

strace of the jvm shows the typical jvm thread noise (futex calls)

jstack shows lots of read-requests to the NN.

long-running MajC's do complete, albeit slowly.


",2014-12-09T18:37:00.136+0000,2014-12-16T16:40:57.971+0000,Duplicate,Blocker
SLIDER-183,Long lived application support,SLIDER,Umbrella,Resolved,[],3,"[<JIRA IssueLink: id='12390513'>, <JIRA IssueLink: id='12390514'>, <JIRA IssueLink: id='12471181'>]",Tracks all issues related to long lived application support in Slider.,2014-06-27T17:24:32.960+0000,2016-06-22T00:28:24.757+0000,Fixed,Major
YETUS-335,switch Yetus Dockerfile to use ruby 2.0,YETUS,Bug,Resolved,[],1,[<JIRA IssueLink: id='12460882'>],"
{code}
Step 16 : RUN gem install rubocop --no-ri --no-rdoc
 ---> Running in f27550136210
Invalid gemspec in [/var/lib/gems/1.9.1/specifications/unicode-display_width-1.0.2.gemspec]: Illformed requirement [""< 3.0.0, >= 1.9.3""]
Invalid gemspec in [/var/lib/gems/1.9.1/specifications/unicode-display_width-1.0.2.gemspec]: Illformed requirement [""< 3.0.0, >= 1.9.3""]
Invalid gemspec in [/var/lib/gems/1.9.1/specifications/unicode-display_width-1.0.2.gemspec]: Illformed requirement [""< 3.0.0, >= 1.9.3""]
ERROR:  Error installing rubocop:
	rubocop requires unicode-display_width (>= 1.0.1, ~> 1.0)
The command '/bin/sh -c gem install rubocop --no-ri --no-rdoc' returned a non-zero code: 1
{code}
",2016-03-15T16:03:17.202+0000,2016-03-16T19:24:44.786+0000,Fixed,Blocker
RANGER-448,"HBase fix for scan tables issue, HBASE-13482, should be applied in Ranger HBase plugin",RANGER,Bug,Resolved,[],1,[<JIRA IssueLink: id='12423395'>],"HBase fix for scan tables issue, in HBASE-13482, needs to be applied in Ranger HBase plugin as well.",2015-05-02T01:18:55.779+0000,2015-05-02T05:10:37.103+0000,Fixed,Major
INFRA-12493,Current jenkins/junit plugin is a bit buggy,INFRA,Improvement,Closed,[],1,[<JIRA IssueLink: id='12478498'>],"The currently installed jenkins/junit plugin(https://wiki.jenkins-ci.org/display/JENKINS/JUnit+Plugin) causes hive/ptest executions to report invalid run-times.

I've fixed the problem in that plugin; and opened a pullrequest, but I'm not sure when they will release a newer version of the plugin.

current options:

* optionally wait for the newer version...but I can't tell when they will be merging and releasing a new version (with the fix included)
* downgrade to junit 1.10 - i've checked..it works ""better"" with it
hpi packages are here:
http://updates.jenkins-ci.org/download/plugins/junit/
* build a hpi from the patched source at
https://github.com/kgyrtkirk/junit-plugin/tree/JENKINS-37598
using {{mvn package}}...but they have encountered some 1.x related issues lately... prior to the 1.18 release so I would be a bit skeptical skipping their release process in this case.

more details:
HIVE-14572",2016-08-24T23:20:10.748+0000,2017-06-17T07:31:25.686+0000,Fixed,Minor
SPARK-32502,Please fix CVE related to Guava 14.0.1,SPARK,Bug,Resolved,[],3,"[<JIRA IssueLink: id='12596908'>, <JIRA IssueLink: id='12594906'>, <JIRA IssueLink: id='12594908'>]","Please fix the following CVE related to Guava 14.0.1
|cve|severity|cvss|
|CVE-2018-10237|medium|5.9|

 

Our security team is trying to block us from using spark because of this issue

 

One thing that's very weird is I see from this [pom file|[https://github.com/apache/spark/blob/v3.0.0/common/network-common/pom.xml]] you reference guava but it's not clear what version.

 

But if I look on [maven|[https://mvnrepository.com/artifact/org.apache.spark/spark-network-common_2.12/3.0.0]] the guava reference is not showing up

 

Is this reference somehow being shaded into the network common jar?  It's not clear to me.

 

Also, I've noticed code like [this file|[https://github.com/apache/spark/blob/v3.0.0/common/network-common/src/main/java/org/apache/spark/network/util/LimitedInputStream.java]] which is a copy-paste of some guava source code.

 

The CVE scanner we use Twistlock/Palo Alto Networks - Prisma Cloud Compute Edition is very thorough and will find CVEs in copy-pasted code and shaded jars.

 

Please fix this CVE so we can use spark",2020-07-30T19:40:05.752+0000,2020-08-16T17:24:53.263+0000,Duplicate,Major
TEZ-1030,Address intermittent errors created due to race condition in YARN-1915,TEZ,Bug,Resolved,[],1,[<JIRA IssueLink: id='12387036'>],,2014-04-08T23:42:09.545+0000,2014-10-29T04:07:31.404+0000,Won't Fix,Major
TEZ-2669,Propagation of errors from plugins to the AM for error reporting,TEZ,Sub-task,Closed,[],2,"[<JIRA IssueLink: id='12452263'>, <JIRA IssueLink: id='12455299'>]",,2015-07-30T20:08:11.268+0000,2016-05-18T04:57:56.284+0000,Fixed,Blocker
HCATALOG-630,org.apache.hcatalog.data.JsonSerDe cannot handle maps with numeric values ,HCATALOG,Bug,Open,[],1,[<JIRA IssueLink: id='12444537'>],"Steps to replicate:

1) Create a Hive table

CREATE TABLE test_map (test map<STRING,INT> )
ROW FORMAT SERDE 'org.apache.hcatalog.data.JsonSerDe'
STORED AS TEXTFILE;

2) Load the data:

LOAD DATA LOCAL INPATH '/home/dvasilen/Downloads/QA_TEST/test_map.json' OVERWRITE INTO TABLE test_map;  

3) The test_map.json contains the single line:

{""test"":{""key"":1}}

4) Run ""select * from test_map;"" from Hive client

5) Note the following exception being thrown:

13/03/13 13:34:20 ERROR CliDriver: Failed with exception java.io.IOException:org.apache.hadoop.hive.serde2.SerDeException: org.codehaus.jackson.JsonParseException: Current token (FIELD_NAME) not numeric, can not use numeric value accessors
 at [Source: java.io.ByteArrayInputStream@2be32be3; line: 1, column: 17]
java.io.IOException: org.apache.hadoop.hive.serde2.SerDeException: org.codehaus.jackson.JsonParseException: Current token (FIELD_NAME) not numeric, can not use numeric value accessors
 at [Source: java.io.ByteArrayInputStream@2be32be3; line: 1, column: 17]
	at org.apache.hadoop.hive.ql.exec.FetchOperator.getNextRow(FetchOperator.java:521)
	at org.apache.hadoop.hive.ql.exec.FetchOperator.pushRow(FetchOperator.java:466)
	at org.apache.hadoop.hive.ql.exec.FetchTask.fetch(FetchTask.java:136)
	at org.apache.hadoop.hive.ql.Driver.getResults(Driver.java:1387)
	at org.apache.hadoop.hive.cli.CliDriver.processLocalCmd(CliDriver.java:270)
	at org.apache.hadoop.hive.cli.CliDriver.processCmd(CliDriver.java:216)
	at org.apache.hadoop.hive.cli.CliDriver.processLine(CliDriver.java:412)
	at org.apache.hadoop.hive.cli.CliDriver.run(CliDriver.java:755)
	at org.apache.hadoop.hive.cli.CliDriver.main(CliDriver.java:613)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:48)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:600)
	at org.apache.hadoop.util.RunJar.main(RunJar.java:156)
Caused by: org.apache.hadoop.hive.serde2.SerDeException: org.codehaus.jackson.JsonParseException: Current token (FIELD_NAME) not numeric, can not use numeric value accessors
 at [Source: java.io.ByteArrayInputStream@2be32be3; line: 1, column: 17]
	at org.apache.hcatalog.data.JsonSerDe.deserialize(JsonSerDe.java:171)
	at org.apache.hadoop.hive.ql.exec.FetchOperator.getNextRow(FetchOperator.java:506)
	... 13 more
Caused by: org.codehaus.jackson.JsonParseException: Current token (FIELD_NAME) not numeric, can not use numeric value accessors
 at [Source: java.io.ByteArrayInputStream@2be32be3; line: 1, column: 17]
	at org.codehaus.jackson.JsonParser._constructError(JsonParser.java:1291)
	at org.codehaus.jackson.impl.JsonParserMinimalBase._reportError(JsonParserMinimalBase.java:385)
	at org.codehaus.jackson.impl.JsonNumericParserBase._parseNumericValue(JsonNumericParserBase.java:399)
	at org.codehaus.jackson.impl.JsonNumericParserBase.getIntValue(JsonNumericParserBase.java:254)
	at org.apache.hcatalog.data.JsonSerDe.extractCurrentField(JsonSerDe.java:218)
	at org.apache.hcatalog.data.JsonSerDe.extractCurrentField(JsonSerDe.java:279)
	at org.apache.hcatalog.data.JsonSerDe.populateRecord(JsonSerDe.java:188)
	at org.apache.hcatalog.data.JsonSerDe.deserialize(JsonSerDe.java:167)
	... 14 more


 
If you change the value type to string 

CREATE TABLE test_map (test map<STRING,STRING> )
ROW FORMAT SERDE 'org.apache.hcatalog.data.JsonSerDe'
STORED AS TEXTFILE;


and 

{""test"":{""key"":""string""}}

then it works correctly.

I see the same issue in 0.4.0 as well as 0.5.0.

",2013-03-13T18:36:55.603+0000,2015-10-01T23:21:33.922+0000,,Major
PHOENIX-6734,Revert default HBase version to 2.4.10,PHOENIX,Bug,Resolved,[],1,[<JIRA IssueLink: id='12644255'>],"Revert default HBase version to 2.4.10 to avoid the paging bug in 2.4.11 and 2.4.12.
We can go back to 2.4.13 when it's released.",2022-06-16T08:01:17.524+0000,2022-07-21T17:36:01.943+0000,Fixed,Major
TEZ-4137,Input/Output/Processor should merge payload to local conf,TEZ,Improvement,Resolved,[],1,[<JIRA IssueLink: id='12586493'>],"This patch introduces config merging to various Input and Output processors. As described in https://issues.apache.org/jira/browse/TEZ-4073 , we need to reduce the size of the configuration objects transferred over the wire. There are two improvements we are planning to do regarding to that:
 # Skip sending default configs and configuration coming from xml files in payload
 # Send dag, vertex and session configurations in layers instead of sending dag + vertex + session configs all together three times.

In order to achieve these,
 * We need to expose local config on Task side through TaskContext.
 * Input/Output/Processors must merge the config from user payload to local config in their TaskContext

Since runtime components did not have access to local config before, tez clients sent all config required at runtime in user payload. After this change, tez clients can reduce their payload size.",2020-04-01T06:53:28.383+0000,2020-06-12T05:11:46.495+0000,Fixed,Major
PARQUET-1178,Parquet modular encryption,PARQUET,New Feature,Resolved,"[<JIRA Issue: key='PARQUET-1227', id='13139610'>, <JIRA Issue: key='PARQUET-1228', id='13139615'>, <JIRA Issue: key='PARQUET-1229', id='13139617'>, <JIRA Issue: key='PARQUET-1232', id='13139681'>, <JIRA Issue: key='PARQUET-1286', id='13156302'>, <JIRA Issue: key='PARQUET-1398', id='13180196'>, <JIRA Issue: key='PARQUET-1401', id='13180488'>, <JIRA Issue: key='PARQUET-1419', id='13186344'>, <JIRA Issue: key='PARQUET-1450', id='13194095'>, <JIRA Issue: key='PARQUET-1477', id='13204423'>, <JIRA Issue: key='PARQUET-1618', id='13244030'>, <JIRA Issue: key='PARQUET-1619', id='13244068'>, <JIRA Issue: key='PARQUET-1807', id='13287953'>, <JIRA Issue: key='PARQUET-1884', id='13316383'>]",9,"[<JIRA IssueLink: id='12546815'>, <JIRA IssueLink: id='12615613'>, <JIRA IssueLink: id='12580272'>, <JIRA IssueLink: id='12598285'>, <JIRA IssueLink: id='12540805'>, <JIRA IssueLink: id='12547935'>, <JIRA IssueLink: id='12541277'>, <JIRA IssueLink: id='12560140'>, <JIRA IssueLink: id='12541520'>]","A mechanism for modular encryption and decryption of Parquet files. Allows to keep data fully encrypted in the storage - while enabling efficient analytics on the data, via reader-side extraction / authentication / decryption of data subsets required by columnar projection and predicate push-down.

Enables fine-grained access control to column data by encrypting different columns with different keys.

Supports a number of encryption algorithms, to account for different security and performance requirements.",2017-12-20T15:29:44.470+0000,2021-05-17T03:02:33.844+0000,Done,Major
ORC-906,Upgrade branch-1.6 to storage-api 2.7.3,ORC,Bug,Closed,[],2,"[<JIRA IssueLink: id='12620945'>, <JIRA IssueLink: id='12620944'>]",Upgrade branch-1.6 to storage-api 2.7.3.,2021-08-03T22:50:54.033+0000,2021-08-12T16:52:41.326+0000,Fixed,Major
HCATALOG-237,Switch from using StorageDrivers to SerDes to do data (de)serialization,HCATALOG,Improvement,Closed,"[<JIRA Issue: key='HCATALOG-239', id='12540244'>, <JIRA Issue: key='HCATALOG-240', id='12540245'>, <JIRA Issue: key='HCATALOG-241', id='12540246'>, <JIRA Issue: key='HCATALOG-242', id='12540247'>, <JIRA Issue: key='HCATALOG-243', id='12540248'>, <JIRA Issue: key='HCATALOG-249', id='12540772'>, <JIRA Issue: key='HCATALOG-252', id='12541141'>, <JIRA Issue: key='HCATALOG-258', id='12542799'>, <JIRA Issue: key='HCATALOG-259', id='12542800'>, <JIRA Issue: key='HCATALOG-265', id='12543122'>, <JIRA Issue: key='HCATALOG-268', id='12543433'>, <JIRA Issue: key='HCATALOG-282', id='12544689'>, <JIRA Issue: key='HCATALOG-283', id='12544692'>, <JIRA Issue: key='HCATALOG-279', id='12544353'>, <JIRA Issue: key='HCATALOG-285', id='12544855'>, <JIRA Issue: key='HCATALOG-289', id='12545023'>, <JIRA Issue: key='HCATALOG-295', id='12545397'>, <JIRA Issue: key='HCATALOG-308', id='12546218'>]",3,"[<JIRA IssueLink: id='12347700'>, <JIRA IssueLink: id='12348627'>, <JIRA IssueLink: id='12348626'>]","HCatalog started by creating its own classes, InputStorageDriver and OutputStorageDriver, to do data conversion between the storage layer Input/OutputFormats and the HCatInput/OutputFormats.  These provide very similar functionality to Hive's SerDe class, though with a much simpler interface.

This usage of separate classes has led to a number of issues for HCatalog.  One, it cannot make use of existing Hive SerDes.  Two, it has led to a need to make HCat specific extensions of Hive interfaces (such as the StorageHandler) to provide the StorageDescriptors.  Three, it means that users who already have Hive installed cannot use HCatalog without first updating every partition in their metastore with storage driver information.

I propose we switch to using SerDes for this.  To address the issue of the more complicated SerDe interface we can provide adaptor classes that make writing new SerDes easy in simple cases.",2012-01-27T21:08:12.593+0000,2012-05-17T01:20:25.486+0000,Fixed,Major
SPARK-23831,Add org.apache.derby to IsolatedClientLoader,SPARK,Improvement,Resolved,[],1,[<JIRA IssueLink: id='12559450'>],"Add org.apache.derby to IsolatedClientLoader，otherwise it may throw an exception:
{noformat}
[info] Cause: java.sql.SQLException: Failed to start database 'metastore_db' with class loader org.apache.spark.sql.hive.client.IsolatedClientLoader$$anon$1@2439ab23, see the next exception for details.
[info] at org.apache.derby.impl.jdbc.SQLExceptionFactory.getSQLException(Unknown Source)
[info] at org.apache.derby.impl.jdbc.SQLExceptionFactory.getSQLException(Unknown Source)
[info] at org.apache.derby.impl.jdbc.Util.seeNextException(Unknown Source)
[info] at org.apache.derby.impl.jdbc.EmbedConnection.bootDatabase(Unknown Source)
[info] at org.apache.derby.impl.jdbc.EmbedConnection.<init>(Unknown Source)
[info] at org.apache.derby.jdbc.InternalDriver$1.run(Unknown Source)
{noformat}
How to reproduce:
{noformat}
build/sbt clean package -Phive -Phive-thriftserver
export SPARK_PREPEND_CLASSES=true
bin/spark-sql --conf spark.sql.hive.metastore.version=2.3.4 --conf spark.sql.hive.metastore.jars=maven -e ""create table t1 as select 1 as c""
{noformat}",2018-03-30T10:38:29.083+0000,2019-04-26T02:19:34.816+0000,Fixed,Major
SQOOP-1215,Add HBase bulk load tests,SQOOP,Bug,Open,[],2,"[<JIRA IssueLink: id='12376668'>, <JIRA IssueLink: id='12376667'>]","We've added support for HBase bulk load in SQOOP-1032, however due to HBASE-7744 we did not introduced automatic tests. We should do that as soon as HBASE-7744 will get resolved.",2013-10-10T23:27:26.030+0000,2013-10-10T23:28:14.982+0000,,Major
THRIFT-4889,Add SASL support for non-blocking server,THRIFT,Improvement,Closed,[],2,"[<JIRA IssueLink: id='12563525'>, <JIRA IssueLink: id='12571575'>]","Currently, it seems the sasl is available only for blocking server. But in some circumstances the server cannot handle the workload/nb of connections with the blocking IO, we need SASL support to secure the non-blocking IO servers in such situations.",2019-06-18T09:55:17.638+0000,2021-02-11T22:26:02.102+0000,Fixed,Major
TEZ-719,Add a memory manager for Containers,TEZ,Improvement,Open,[],1,[<JIRA IssueLink: id='12380894'>],"Tasks running in containers typically have multiple Inputs / Outputs.

At least the current set of Inputs / Outputs assume they have the entire JVM memory available to them.

A container level memory controller could serve requests from each of these Inputs / Outputs - and potentially the Processor itself at some point.

The current set of Inputs / Outputs also need to change to work with this / ensure they have limited JVM resources.
This could be configured by the DAG submitter itself - but the framework (for it's own library pieces at least) could determine this.",2014-01-09T23:36:12.354+0000,2014-01-09T23:43:27.664+0000,,Major
YETUS-636,Test Patch should track consumed cli options and note unused ones,YETUS,Wish,Resolved,[],2,"[<JIRA IssueLink: id='12560845'>, <JIRA IssueLink: id='12534210'>]","It'd be nice if either test-patch or the core library could track which cli options get consumed (either by the specific tool, core, or plugins) and at debug level note which ones weren't recognized.

Doing so would have made it easier in HBASE-20591 to recognize the gap YETUS-635 is trying to fill. I imagine there will be other similar failures in the same category.",2018-05-16T17:57:55.363+0000,2019-05-15T20:28:11.098+0000,Implemented,Minor
PARQUET-164,Warn when parquet memory manager kicks in,PARQUET,Bug,Resolved,[],4,"[<JIRA IssueLink: id='12409725'>, <JIRA IssueLink: id='12404979'>, <JIRA IssueLink: id='12404977'>, <JIRA IssueLink: id='12404976'>]",In PARQUET-108 we implemented a memory manager for parquet. I think we should warn in the close() method if we had to adjust the memory down so that users know their memory is being adjusted down and block size will be less than expected.,2015-01-09T02:51:22.965+0000,2015-05-19T18:27:52.875+0000,Fixed,Major
TWILL-87,Adding Container Placement control (Placement Policy API) ,TWILL,New Feature,Resolved,[],3,"[<JIRA IssueLink: id='12390560'>, <JIRA IssueLink: id='12486852'>, <JIRA IssueLink: id='12424465'>]","Yarn AMRMClient provides API to control container placement. We need to enhance Twill API so that user can specify container placement policies. Twill could use AMRMClient to try allocating containers according to specified placement policy.

Added Placement Policy API in TwillSpecification. For now, the Placement policy type includes: (a) DISTRIBUTED, which tries to spawn specified runnables on different hosts.  (b) DEFAULT, i.e. no special placement policy requirements.

Implementation Detail: The DISTRIBUTED runnable instances are provisioned one after another (as opposed to grouping provision requests in one allocate call based on ResourceSpecs). AM blacklists the hosts on which existing DISTRIBUTED runnables are running. If no container is provisioned for MAX_CONSTRAINED_PROVISION_ATTEMPTS number of attempts, AM relaxes blacklist constraints (or any other constraint). 

Also, it make sense to specify Hosts and Racks through Placement Policy API instead of using Resource Specification. So, moved that logic into Placement Policy too.
    

Tests
    1. Added unit tests to test Placement Policy (using MiniYarnCluster)
          (a) Specify DISTRIBUTED runnables, runnables with Hosts and Racks in a Twill App and verify all constraints and appropriately honored.
          (b) Specify DISTRIBUTED and DEFAULT runnables in a Twill App and verify all constraints and appropriately honored. Increase number of instances for all runnables and verify all constraints and appropriately honored.
          (c) Tested DISTRIBUTED placement policy under stress (i.e. not enough resources available to honor constraints). Verify that AM relaxes constraints and try it's best.  

    2. Tested on a real Cluster.
         

Please review the API and changes in PR - https://github.com/apache/incubator-twill/pull/7
    
  



",2014-06-18T22:19:45.846+0000,2016-11-17T21:36:30.337+0000,Fixed,Major
ZEPPELIN-2221,Spark jobs UI from the paragraph is broken in YARN,ZEPPELIN,Bug,Closed,[],3,"[<JIRA IssueLink: id='12533071'>, <JIRA IssueLink: id='12503835'>, <JIRA IssueLink: id='12503744'>]","Discussed on PR-1663 for ZEPPELIN-1692
https://github.com/apache/zeppelin/pull/1663#issuecomment-283477396

When we click on any of Spark jobs UI from the paragraph links, 
link is leading to
{noformat}
http://hostname.domain.com:8088/proxy/application_1488384993892_0001/jobs/job/

and that error shows HTTP ERROR 400

Page reads

Problem accessing /jobs/job/.

Reason: requirement failed: Missing id parameter
Powered by Jetty://
{noformat}

A little bit more information - the link on paragprah leads to
{noformat}
http://10.20.32.57:28009/jobs/job?id=123

 Spark Driver UI.
Spark Driver web server then redirects to a link like I sent in my previous post,
and it misses job id in the redirected URL, i.e.

http://host.domain.com:8088/proxy/application_1488384993892_0044/jobs/job/
To your question on consistency - yes it happens in 100% cases, I never saw this new feature works for us.
Is this Spark version dependent or something? We're running CDH Spark 2.

{noformat}

According to https://github.com/apache/spark/pull/5947 URL format is different in YARN and non-YARN modes? Was PR-1663 for ZEPPELIN-1692 tested on both of these modes? Not sure what else might break those links.",2017-03-06T19:48:54.961+0000,2020-12-24T03:20:16.205+0000,Fixed,Major
OOZIE-1178,Workflow Application Master in YARN,OOZIE,New Feature,Open,[],4,"[<JIRA IssueLink: id='12471959'>, <JIRA IssueLink: id='12355662'>, <JIRA IssueLink: id='12355649'>, <JIRA IssueLink: id='12355650'>]","It is useful to have a workflow application master, which will be capable of running a DAG of jobs. The workflow client submits a DAG request to the AM and then the AM will manage the life cycle of this application in terms of requesting the needed resources from the RM, and starting, monitoring and retrying the application's individual tasks.

Compared to running Oozie with the current MapReduce Application Master, these are some of the advantages:
 - Less number of consumed resources, since only one application master will be spawned for the whole workflow.
 - Reuse of resources, since the same resources can be used by multiple consecutive jobs in the workflow (no need to request/wait for resources for every individual job from the central RM).
 - More optimization opportunities in terms of collective resource requests.
 - Optimization opportunities in terms of rewriting and composing jobs in the workflow (e.g. pushing down Mappers).
